,method,n,d,q,p,time
553,Addition,8,8,40,8,6.106620057835243e-05
554,Multiplication,8,8,40,8,0.029237503100011962
555,KeyGen,8,8,40,6,0.02862153589958325
556,Encryption,8,8,40,6,0.002574214999913238
557,Decrypt,8,8,40,6,0.00033586869976716117
558,Addition,8,8,40,6,4.925800021737814e-05
559,Multiplication,8,8,40,6,0.02886708180012647
560,KeyGen,8,8,40,5,0.030473228600021683
561,Encryption,8,8,40,5,0.002655696699366672
562,Decrypt,8,8,40,5,0.00032735649947426284
563,Addition,8,8,40,5,5.823510000482202e-05
564,Multiplication,8,8,40,5,0.02833903630016721
565,KeyGen,8,8,40,4,0.030481312799383885
566,Encryption,8,8,40,4,0.002717644900258165
567,Decrypt,8,8,40,4,0.0003279085001850035
568,Addition,8,8,40,4,5.780319988843985e-05
569,Multiplication,8,8,40,4,0.0298524483005167
570,KeyGen,8,8,40,3,0.0283529615997395
571,Encryption,8,8,40,3,0.002728859199851286
572,Decrypt,8,8,40,3,0.00032866049950825983
573,Addition,8,8,40,3,5.6604100245749577e-05
574,Multiplication,8,8,40,3,0.028457256600086113
575,KeyGen,8,8,40,2,0.027916309899592307
576,Encryption,8,8,40,2,0.0028088438004488124
577,Decrypt,8,8,40,2,0.00034575889949337577
578,Addition,8,8,40,2,5.716120067518204e-05
579,Multiplication,8,8,40,2,0.02766111179953441
580,KeyGen,8,8,40,1,0.02937185279952246
581,Encryption,8,8,40,1,0.0026205561000097076
582,Decrypt,8,8,40,1,0.0003216173994587734
583,Addition,8,8,40,1,6.0094199579907584e-05
584,Multiplication,8,8,40,1,0.02824324340035673
585,KeyGen,8,8,38,9,0.03146214820008027
586,Encryption,8,8,38,9,0.0028122007999627384
587,Decrypt,8,8,38,9,0.00035265400001662785
588,Addition,8,8,38,9,6.021619992679916e-05
589,Multiplication,8,8,38,9,0.03219519379999838
590,KeyGen,8,8,38,8,0.0326124441002321
591,Encryption,8,8,38,8,0.0027825712000776547
592,Decrypt,8,8,38,8,0.0003181902997312136
593,Addition,8,8,38,8,5.767819966422394e-05
594,Multiplication,8,8,38,8,0.03207906750030816
595,KeyGen,8,8,38,7,0.03206531819960219
596,Encryption,8,8,38,7,0.002913814799831016
597,Decrypt,8,8,38,7,0.0003194763994542882
598,Addition,8,8,38,7,7.618950039613991e-05
599,Multiplication,8,8,38,7,0.03284217259933939
600,KeyGen,8,8,38,6,0.02886267170033534
601,Encryption,8,8,38,6,0.002656476799893426
602,Decrypt,8,8,38,6,0.0003257823998865206
603,Addition,8,8,38,6,5.9331199736334383e-05
604,Multiplication,8,8,38,6,0.0291249178997532
605,KeyGen,8,8,38,5,0.028533127100672573
606,Encryption,8,8,38,5,0.002738713300641393
607,Decrypt,8,8,38,5,0.0003293114998086821
608,Addition,8,8,38,5,5.972319995635189e-05
609,Multiplication,8,8,38,5,0.028612428799533518
610,KeyGen,8,8,38,4,0.02790939479964436
611,Encryption,8,8,38,4,0.002641646400297759
612,Decrypt,8,8,38,4,0.0003258155004004948
613,Addition,8,8,38,4,5.910719992243685e-05
614,Multiplication,8,8,38,4,0.028134487200441073
615,KeyGen,8,8,38,3,0.027900576600222847
616,Encryption,8,8,38,3,0.0025748820997250734
617,Decrypt,8,8,38,3,0.00034820990040316244
618,Addition,8,8,38,3,5.828620051033795e-05
619,Multiplication,8,8,38,3,0.028190027399978133
620,KeyGen,8,8,38,2,0.027561134800635045
621,Encryption,8,8,38,2,0.0026535905999480747
622,Decrypt,8,8,38,2,0.0003339027003676165
623,Addition,8,8,38,2,5.824620020575821e-05
624,Multiplication,8,8,38,2,0.02814951749969623
625,KeyGen,8,8,38,1,0.028550768400600647
626,Encryption,8,8,38,1,0.002888226299546659
627,Decrypt,8,8,38,1,0.00032707249993109145
628,Addition,8,8,38,1,5.680810063495301e-05
629,Multiplication,8,8,38,1,0.030963258300471353
630,KeyGen,8,8,36,9,0.03015949430046021
631,Encryption,8,8,36,9,0.0026571308000711722
632,Decrypt,8,8,36,9,0.00033351669990224766
633,Addition,8,8,36,9,5.8500099839875475e-05
634,Multiplication,8,8,36,9,0.029718992600101045
635,KeyGen,8,8,36,8,0.028868784800579306
636,Encryption,8,8,36,8,0.002674031000060495
637,Decrypt,8,8,36,8,0.0003234593998058699
638,Addition,8,8,36,8,5.9039200277766216e-05
639,Multiplication,8,8,36,8,0.02899636130023282
640,KeyGen,8,8,36,7,0.030701979200239295
641,Encryption,8,8,36,7,0.002630524199776119
642,Decrypt,8,8,36,7,0.0003237953998905141
643,Addition,8,8,36,7,5.8570200053509325e-05
644,Multiplication,8,8,36,7,0.029273063800064846
645,KeyGen,8,8,36,5,0.02967377379973186
646,Encryption,8,8,36,5,0.002794843499577837
647,Decrypt,8,8,36,5,0.0003321326003060676
648,Addition,8,8,36,5,5.858420045115054e-05
649,Multiplication,8,8,36,5,0.027861015799862797
650,KeyGen,8,8,36,6,0.029816190600104164
651,Encryption,8,8,36,6,0.0030839372004265895
652,Decrypt,8,8,36,6,0.00033643170027062295
653,Addition,8,8,36,6,5.827220011269674e-05
654,Multiplication,8,8,36,6,0.031221263499901397
655,KeyGen,8,8,36,4,0.03262841440009652
656,Encryption,8,8,36,4,0.0029732009999861473
657,Decrypt,8,8,36,4,0.00056523820021539
658,Addition,8,8,36,4,5.6231100461445746e-05
659,Multiplication,8,8,36,4,0.03152402350024204
660,KeyGen,8,8,36,3,0.02824780950031709
661,Encryption,8,8,36,3,0.002641498400043929
662,Decrypt,8,8,36,3,0.0003370516998984385
663,Addition,8,8,36,3,5.7827099954010916e-05
664,Multiplication,8,8,36,3,0.02826731280001695
665,KeyGen,8,8,36,2,0.028964237600303023
666,Encryption,8,8,36,2,0.0026881933998083698
667,Decrypt,8,8,36,2,0.00032876850018510596
668,Addition,8,8,36,2,5.8118100423598665e-05
669,Multiplication,8,8,36,2,0.03512869199985289
670,KeyGen,8,8,36,1,0.027249225699779344
671,Encryption,8,8,36,1,0.0026414594001835214
672,Decrypt,8,8,36,1,0.00033221960038645195
673,Addition,8,8,36,1,5.917210000916384e-05
674,Multiplication,8,8,36,1,0.034755515600409126
675,KeyGen,8,8,34,9,0.029293861200130777
676,Encryption,8,8,34,9,0.0026070526997500564
677,Decrypt,8,8,34,9,0.0003124721995845903
678,Addition,8,8,34,9,5.53261001186911e-05
679,Multiplication,8,8,34,9,0.028890705300000263
680,KeyGen,8,8,34,8,0.029062336700008018
681,Encryption,8,8,34,8,0.00265782569986186
682,Decrypt,8,8,34,8,0.00032895949989324435
683,Addition,8,8,34,8,5.9983199753332884e-05
684,Multiplication,8,8,34,8,0.029281621999689377
685,KeyGen,8,8,34,6,0.030183992899401345
686,Encryption,8,8,34,6,0.0025072598000406288
687,Decrypt,8,8,34,6,0.00026449119977769444
688,Addition,8,8,34,6,4.8472000344190747e-05
689,Multiplication,8,8,34,6,0.028829381099785677
690,KeyGen,8,8,34,5,0.028418456800136483
691,Encryption,8,8,34,5,0.00475643229947309
692,Decrypt,8,8,34,5,0.0005977788001473528
693,Addition,8,8,34,5,5.483610002556816e-05
694,Multiplication,8,8,34,5,0.03071014130036929
695,KeyGen,8,8,34,7,0.03242707939934917
696,Encryption,8,8,34,7,0.004914000499411486
697,Decrypt,8,8,34,7,0.0002795274995150976
698,Addition,8,8,34,7,4.917690021102317e-05
699,Multiplication,8,8,34,7,0.0332677901002171
700,KeyGen,8,8,34,4,0.030606114299735053
701,Encryption,8,8,34,4,0.0022831793998193462
702,Decrypt,8,8,34,4,0.0006820675000199117
703,Addition,8,8,34,4,4.984699990018271e-05
704,Multiplication,8,8,34,4,0.02881171769986395
705,KeyGen,8,8,34,3,0.038535792600305284
706,Encryption,8,8,34,3,0.0026731721001851836
707,Decrypt,8,8,34,3,0.00033283070006291383
708,Addition,8,8,34,3,5.646810022881254e-05
709,Multiplication,8,8,34,3,0.028790611300064484
710,KeyGen,8,8,34,2,0.03905917400043109
711,Encryption,8,8,34,2,0.0026596677002089565
712,Decrypt,8,8,34,2,0.0003396148000319954
713,Addition,8,8,34,2,5.884919955860824e-05
714,Multiplication,8,8,34,2,0.031958079100149916
715,KeyGen,8,8,32,9,0.03010345229995437
716,Encryption,8,8,32,9,0.002679532199545065
717,Decrypt,8,8,32,9,0.0003491509996820241
718,Addition,8,8,32,9,5.91812000493519e-05
719,Multiplication,8,8,32,9,0.030449609200150007
720,KeyGen,8,8,34,1,0.03678472890023841
721,Encryption,8,8,34,1,0.0033067866002966183
722,Decrypt,8,8,34,1,0.0003348976002598647
723,Addition,8,8,34,1,5.479210012708791e-05
724,Multiplication,8,8,34,1,0.0325413237005705
725,KeyGen,8,8,32,7,0.028898831400147172
726,Encryption,8,8,32,7,0.002696537599695148
727,Decrypt,8,8,32,7,0.00034243979971506635
728,Addition,8,8,32,7,5.827319982927292e-05
729,Multiplication,8,8,32,7,0.0287333911001042
730,KeyGen,8,8,32,6,0.027421946100366766
731,Encryption,8,8,32,6,0.0025998236000305043
732,Decrypt,8,8,32,6,0.0003662223003630061
733,Addition,8,8,32,6,5.896319999010302e-05
734,Multiplication,8,8,32,6,0.02842020589960157
735,KeyGen,8,8,32,5,0.028790880199812817
736,Encryption,8,8,32,5,0.002655288600362837
737,Decrypt,8,8,32,5,0.00033007749952957967
738,Addition,8,8,32,5,5.258599994704127e-05
739,Multiplication,8,8,32,5,0.028113129799749004
740,KeyGen,8,8,32,8,0.0370153575000586
741,Encryption,8,8,32,8,0.002927704100147821
742,Decrypt,8,8,32,8,0.0005944948003161699
743,Addition,8,8,32,8,5.815019976580515e-05
744,Multiplication,8,8,32,8,0.03279167670043535
745,KeyGen,8,8,32,4,0.028136796300532296
746,Encryption,8,8,32,4,0.0027007345997844823
747,Decrypt,8,8,32,4,0.0003326876001665369
748,Addition,8,8,32,4,5.9977199998684225e-05
749,Multiplication,8,8,32,4,0.02813443329941947
750,KeyGen,8,8,32,2,0.027437118400121106
751,Encryption,8,8,32,2,0.0026782792003359644
752,Decrypt,8,8,32,2,0.0003187993002939038
753,Addition,8,8,32,2,5.9249199694022536e-05
754,Multiplication,8,8,32,2,0.02745914379993337
755,KeyGen,8,8,32,3,0.029253365399927133
756,Encryption,8,8,32,3,0.00266340680027497
757,Decrypt,8,8,32,3,0.0003159152998705395
758,Addition,8,8,32,3,5.940609989920631e-05
759,Multiplication,8,8,32,3,0.027497010600200156
760,KeyGen,8,8,32,1,0.02898818219982786
761,Encryption,8,8,32,1,0.002812746899871854
762,Decrypt,8,8,32,1,0.0003340196002682205
763,Addition,8,8,32,1,5.816010016133077e-05
764,Multiplication,8,8,32,1,0.02880759960025898
765,KeyGen,8,8,30,8,0.028272143899812363
766,Encryption,8,8,30,8,0.0024930104002123697
767,Decrypt,8,8,30,8,0.00031514019938185813
768,Addition,8,8,30,8,5.790109935333021e-05
769,Multiplication,8,8,30,8,0.02763272029988002
770,KeyGen,8,8,30,9,0.03178961279991199
771,Encryption,8,8,30,9,0.0026137289001781027
772,Decrypt,8,8,30,9,0.00031869230006122964
773,Addition,8,8,30,9,5.827610002597794e-05
774,Multiplication,8,8,30,9,0.02956238159968052
775,KeyGen,8,8,30,7,0.028896645300119417
776,Encryption,8,8,30,7,0.002532070300367195
777,Decrypt,8,8,30,7,0.00030981519958004353
778,Addition,8,8,30,7,5.731209967052564e-05
779,Multiplication,8,8,30,7,0.027722973100026138
780,KeyGen,8,8,30,5,0.02817425399989588
781,Encryption,8,8,30,5,0.00253328219987452
782,Decrypt,8,8,30,5,0.00031135120007093066
783,Addition,8,8,30,5,5.8954200358130035e-05
784,Multiplication,8,8,30,5,0.027276095200068084
785,KeyGen,8,8,30,4,0.028490328299812972
786,Encryption,8,8,30,4,0.00263459130001138
787,Decrypt,8,8,30,4,0.0003307455001049675
788,Addition,8,8,30,4,5.66730996069964e-05
789,Multiplication,8,8,30,4,0.02851865589982481
790,KeyGen,8,8,30,3,0.02765263870023773
791,Encryption,8,8,30,3,0.00249878760005231
792,Decrypt,8,8,30,3,0.0003103982002357952
793,Addition,8,8,30,3,5.8487200294621286e-05
794,Multiplication,8,8,30,3,0.02672322520011221
795,KeyGen,8,8,30,6,0.03343784449971281
796,Encryption,8,8,30,6,0.0027546835997782184
797,Decrypt,8,8,30,6,0.00036097609990974887
798,Addition,8,8,30,6,5.672510014846921e-05
799,Multiplication,8,8,30,6,0.03087397859999328
800,KeyGen,8,8,30,1,0.027880686199932826
801,Encryption,8,8,30,1,0.0025245320997782984
802,Decrypt,8,8,30,1,0.00031161719962256027
803,Addition,8,8,30,1,5.8164200163446365e-05
804,Multiplication,8,8,30,1,0.02658945759976632
805,KeyGen,8,8,28,8,0.027706968800339384
806,Encryption,8,8,28,8,0.0023682569997617977
807,Decrypt,8,8,28,8,0.00030135189954307864
808,Addition,8,8,28,8,5.3885999659542e-05
809,Multiplication,8,8,28,8,0.026507543000479927
810,KeyGen,8,8,30,2,0.03046351439988939
811,Encryption,8,8,30,2,0.003198040500137722
812,Decrypt,8,8,30,2,0.00030957819981267674
813,Addition,8,8,30,2,5.76751001062803e-05
814,Multiplication,8,8,30,2,0.030266956499690422
815,KeyGen,8,8,28,9,0.028345593399717473
816,Encryption,8,8,28,9,0.002401378699869383
817,Decrypt,8,8,28,9,0.0002984459002618678
818,Addition,8,8,28,9,5.236710057943128e-05
819,Multiplication,8,8,28,9,0.026722475200222105
820,KeyGen,8,8,28,7,0.028706654599955073
821,Encryption,8,8,28,7,0.0024254680996818935
822,Decrypt,8,8,28,7,0.000317694299883442
823,Addition,8,8,28,7,5.335109963198192e-05
824,Multiplication,8,8,28,7,0.028026748100091935
825,KeyGen,8,8,28,6,0.027971717000036735
826,Encryption,8,8,28,6,0.0024478255996655206
827,Decrypt,8,8,28,6,0.00030202699999790637
828,Addition,8,8,28,6,5.328309998731129e-05
829,Multiplication,8,8,28,6,0.026479400399693986
830,KeyGen,8,8,28,5,0.030243544100085274
831,Encryption,8,8,28,5,0.0026743050999357364
832,Decrypt,8,8,28,5,0.0007366696001554374
833,Addition,8,8,28,5,5.3799100714968515e-05
834,Multiplication,8,8,28,5,0.02796735290030483
835,KeyGen,8,8,28,3,0.027706306800246237
836,Encryption,8,8,28,3,0.0024007066000194754
837,Decrypt,8,8,28,3,0.0003015499998582527
838,Addition,8,8,28,3,5.398409994086251e-05
839,Multiplication,8,8,28,3,0.024385782900208142
840,KeyGen,8,8,28,4,0.028118151899980147
841,Encryption,8,8,28,4,0.002414681899972493
842,Decrypt,8,8,28,4,0.0002992629997606855
843,Addition,8,8,28,4,5.377510024118237e-05
844,Multiplication,8,8,28,4,0.030320924600528088
845,KeyGen,8,8,28,2,0.029897374199936166
846,Encryption,8,8,28,2,0.0026832512994587887
847,Decrypt,8,8,28,2,0.00030017490062164145
848,Addition,8,8,28,2,6.317219958873466e-05
849,Multiplication,8,8,28,2,0.026829286300198874
850,KeyGen,8,8,28,1,0.027208356899791397
851,Encryption,8,8,28,1,0.0024238430996774696
852,Decrypt,8,8,28,1,0.0003027080005267635
853,Addition,8,8,28,1,5.344009987311438e-05
854,Multiplication,8,8,28,1,0.0309427649997815
855,KeyGen,8,8,26,9,0.030294162099744427
856,Encryption,8,8,26,9,0.0031333582002844194
857,Decrypt,8,8,26,9,0.0007500649000576232
858,Addition,8,8,26,9,0.00015051900045364163
859,Multiplication,8,8,26,9,0.03115158610016806
860,KeyGen,8,8,26,7,0.028160294699773658
861,Encryption,8,8,26,7,0.0023938004997035023
862,Decrypt,8,8,26,7,0.00029788290048600176
863,Addition,8,8,26,7,5.345699973986484e-05
864,Multiplication,8,8,26,7,0.02714103550024447
865,KeyGen,8,8,26,5,0.027696786500018788
866,Encryption,8,8,26,5,0.0023528256999270523
867,Decrypt,8,8,26,5,0.0002864556998247281
868,Addition,8,8,26,5,5.340110001270659e-05
869,Multiplication,8,8,26,5,0.027101662799395854
870,KeyGen,8,8,26,8,0.03056811260030372
871,Encryption,8,8,26,8,0.0024834313000610562
872,Decrypt,8,8,26,8,0.00030546510024578313
873,Addition,8,8,26,8,5.453609992400743e-05
874,Multiplication,8,8,26,8,0.02973638609983027
875,KeyGen,8,8,26,6,0.03100414020009339
876,Encryption,8,8,26,6,0.0025025416995049453
877,Decrypt,8,8,26,6,0.00030259010018198753
878,Addition,8,8,26,6,5.557910044444725e-05
879,Multiplication,8,8,26,6,0.02900179249991197
880,KeyGen,8,8,26,4,0.029608123499929206
881,Encryption,8,8,26,4,0.0032886973000131547
882,Decrypt,8,8,26,4,0.00029486089988495223
883,Addition,8,8,26,4,5.433609985630028e-05
884,Multiplication,8,8,26,4,0.028237195299880113
885,KeyGen,8,8,26,3,0.027273598199826665
886,Encryption,8,8,26,3,0.002399429700017208
887,Decrypt,8,8,26,3,0.0002900797000620514
888,Addition,8,8,26,3,5.822910025017336e-05
889,Multiplication,8,8,26,3,0.02647518330049934
890,KeyGen,8,8,26,2,0.0296490572996845
891,Encryption,8,8,26,2,0.002411625899549108
892,Decrypt,8,8,26,2,0.00030065090031712317
893,Addition,8,8,26,2,5.346399993868545e-05
894,Multiplication,8,8,26,2,0.027831730199977756
895,KeyGen,8,8,26,1,0.028761935700458707
896,Encryption,8,8,26,1,0.002995571499923244
897,Decrypt,8,8,26,1,0.0003041430005396251
898,Addition,8,8,26,1,5.476010046550073e-05
899,Multiplication,8,8,26,1,0.02935566449959879
900,KeyGen,8,8,24,9,0.031078723700193222
901,Encryption,8,8,24,9,0.0024322252000274604
902,Decrypt,8,8,24,9,0.0002942097999039106
903,Addition,8,8,24,9,5.4254099813988434e-05
904,Multiplication,8,8,24,9,0.028151584599982016
905,KeyGen,8,8,24,8,0.027592901499883738
906,Encryption,8,8,24,8,0.0022942615003557877
907,Decrypt,8,8,24,8,0.0002979848999530077
908,Addition,8,8,24,8,5.446209979709238e-05
909,Multiplication,8,8,24,8,0.02680887899987283
910,KeyGen,8,8,24,7,0.02797544220011332
911,Encryption,8,8,24,7,0.002362388800247572
912,Decrypt,8,8,24,7,0.00029949090021546
913,Addition,8,8,24,7,5.415810010163113e-05
914,Multiplication,8,8,24,7,0.02670280279999133
915,KeyGen,8,8,24,4,0.027402401700237534
916,Encryption,8,8,24,4,0.002375271100027021
917,Decrypt,8,8,24,4,0.00029765889994450847
918,Addition,8,8,24,4,5.205799971008673e-05
919,Multiplication,8,8,24,4,0.026205586099968058
920,KeyGen,8,8,24,5,0.02733814640014316
921,Encryption,8,8,24,5,0.0023827613003959414
922,Decrypt,8,8,24,5,0.0003007958999660332
923,Addition,8,8,24,5,5.915019937674515e-05
924,Multiplication,8,8,24,5,0.028157794699654914
925,KeyGen,8,8,24,6,0.03183458259954932
926,Encryption,8,8,24,6,0.0025634459001594224
927,Decrypt,8,8,24,6,0.0007059640003717505
928,Addition,8,8,24,6,5.3449100232683125e-05
929,Multiplication,8,8,24,6,0.030272873699868797
930,KeyGen,8,8,24,2,0.027916204999928595
931,Encryption,8,8,24,2,0.0023794912005541844
932,Decrypt,8,8,24,2,0.0003035480003745761
933,Addition,8,8,24,2,5.5775100190658125e-05
934,Multiplication,8,8,24,2,0.027082884399715113
935,KeyGen,8,8,24,3,0.028297267500602175
936,Encryption,8,8,24,3,0.0024097877998428886
937,Decrypt,8,8,24,3,0.00029508689985959793
938,Addition,8,8,24,3,5.494709985214286e-05
939,Multiplication,8,8,24,3,0.030655414299690164
940,KeyGen,8,8,24,1,0.02763603029961814
941,Encryption,8,8,24,1,0.0027143897998030296
942,Decrypt,8,8,24,1,0.0005135022001923062
943,Addition,8,8,24,1,5.376109984354116e-05
944,Multiplication,8,8,24,1,0.028462703799596055
945,KeyGen,8,8,22,9,0.02826975400021183
946,Encryption,8,8,22,9,0.0024192920005589257
947,Decrypt,8,8,22,9,0.0002616361998661887
948,Addition,8,8,22,9,5.344609962776303e-05
949,Multiplication,8,8,22,9,0.02901095869965502
950,KeyGen,8,8,22,8,0.029257750500255496
951,Encryption,8,8,22,8,0.0024051767002674753
952,Decrypt,8,8,22,8,0.0003024089994141832
953,Addition,8,8,22,8,5.420300003606826e-05
954,Multiplication,8,8,22,8,0.02717169309980818
955,KeyGen,8,8,22,5,0.027639354499842738
956,Encryption,8,8,22,5,0.0022915344998182263
957,Decrypt,8,8,22,5,0.00029896999985794536
958,Addition,8,8,22,5,9.95839996903669e-05
959,Multiplication,8,8,22,5,0.02649775879981462
960,KeyGen,8,8,22,6,0.02950674049934605
961,Encryption,8,8,22,6,0.0024095127999316903
962,Decrypt,8,8,22,6,0.0003044960998522583
963,Addition,8,8,22,6,5.429209995782003e-05
964,Multiplication,8,8,22,6,0.027677604199561757
965,KeyGen,8,8,22,4,0.02761649399981252
966,Encryption,8,8,22,4,0.002376605199970072
967,Decrypt,8,8,22,4,0.0002998709998792037
968,Addition,8,8,22,4,5.4804099636385215e-05
969,Multiplication,8,8,22,4,0.026436529599595814
970,KeyGen,8,8,22,7,0.031112915399717167
971,Encryption,8,8,22,7,0.002488901399919996
972,Decrypt,8,8,22,7,0.00034057980010402387
973,Addition,8,8,22,7,5.4699099564459175e-05
974,Multiplication,8,8,22,7,0.028451667499757603
975,KeyGen,8,8,22,3,0.027145774599921423
976,Encryption,8,8,22,3,0.002384589400026016
977,Decrypt,8,8,22,3,0.00029599890040117317
978,Addition,8,8,22,3,5.4194100084714594e-05
979,Multiplication,8,8,22,3,0.0260930077994999
980,KeyGen,8,8,22,2,0.027405474799888908
981,Encryption,8,8,22,2,0.0023775882000336424
982,Decrypt,8,8,22,2,0.00029407379988697355
983,Addition,8,8,22,2,5.4065100266598164e-05
984,Multiplication,8,8,22,2,0.026500446799764175
985,KeyGen,8,8,20,9,0.028115227900707397
986,Encryption,8,8,20,9,0.0023781061994668563
987,Decrypt,8,8,20,9,0.00029954589990666136
988,Addition,8,8,20,9,5.337609982234426e-05
989,Multiplication,8,8,20,9,0.026864461099467007
990,KeyGen,8,8,20,8,0.02802337510001962
991,Encryption,8,8,20,8,0.0023922414999105967
992,Decrypt,8,8,20,8,0.0003009430001839064
993,Addition,8,8,20,8,5.366810000850819e-05
994,Multiplication,8,8,20,8,0.029180072000599466
995,KeyGen,8,8,22,1,0.030242388100305106
996,Encryption,8,8,22,1,0.002638562300126068
997,Decrypt,8,8,22,1,0.00030168599987518975
998,Addition,8,8,22,1,5.514810036402196e-05
999,Multiplication,8,8,22,1,0.03051712260057684
1000,KeyGen,8,8,20,7,0.02803457129994058
1001,Encryption,8,8,20,7,0.0025507065998681354
1002,Decrypt,8,8,20,7,0.0002886897993448656
1003,Addition,8,8,20,7,5.4466100118588655e-05
1004,Multiplication,8,8,20,7,0.027511406000121495
1005,KeyGen,8,8,20,6,0.02915236350017949
1006,Encryption,8,8,20,6,0.0023820333000912795
1007,Decrypt,8,8,20,6,0.00029921099994680846
1008,Addition,8,8,20,6,5.450410026242025e-05
1009,Multiplication,8,8,20,6,0.027552895800181432
1010,KeyGen,8,8,20,5,0.030988281899772117
1011,Encryption,8,8,20,5,0.0028307710999797564
1012,Decrypt,8,8,20,5,0.00030218800020520575
1013,Addition,8,8,20,5,5.470510004670359e-05
1014,Multiplication,8,8,20,5,0.02666196709978976
